Dates,Index Level,Log Index Level
2017-01-01,1.0000000000000002,9.64327466553287e-17
2017-01-02,1.0167170548127311,0.007200108645007916
2017-01-03,1.0434972378751202,0.018491303830623508
2017-01-04,1.156849641911198,0.06327691648704885
2017-01-05,1.0636394801043785,0.026794449074404075
2017-01-06,1.0212351833588782,0.00912576860322929
2017-01-07,1.025392990941211,0.010890344500948643
2017-01-08,1.0471193851900917,0.01999619970508349
2017-01-09,1.0302911604963272,0.01295997376139243
2017-01-10,1.036739875321823,0.015669802788566774
2017-01-11,0.9311780393702038,-0.030967274847109955
2017-01-12,0.9838826364461011,-0.007056703787908039
2017-01-13,1.0197443622115914,0.008491312942636182
2017-01-14,1.0209045701916806,0.008985147986875006
2017-01-15,1.0348465020093511,0.01487593600149885
2017-01-16,1.0371942598682178,0.015860104593209905
2017-01-17,1.0718404405380555,0.030130138946808025
2017-01-18,1.0689841497723687,0.02897126580987222
2017-01-19,1.089673203060115,0.037296270979481856
2017-01-20,1.079074556678677,0.03305145250080662
2017-01-21,1.1049257061488005,0.04333307757376815
2017-01-22,1.107150148328409,0.044206522566708324
2017-01-23,1.1582082893531909,0.06378666887525754
2017-01-24,1.1179720949577892,0.048430963517223924
2017-01-25,1.1130136978669312,0.04650050923265554
2017-01-26,1.2121653122933918,0.0835618519433234
2017-01-27,1.190883830838962,0.07586939868993854
2017-01-28,1.220156603718328,0.08641557474519446
2017-01-29,1.2629062900537038,0.1013711263095186
2017-01-30,1.276260183026395,0.10593922025816317
2017-01-31,1.3078637681680045,0.11656250865629528
2017-02-01,2.575277278769573,0.4108239961564439
2017-02-02,2.626149079790572,0.4193193762442004
2017-02-03,2.6699265469027837,0.42649931353176457
2017-02-04,2.7482229565461855,0.439051963056314
2017-02-05,2.6991360212496915,0.43122477110325885
2017-02-06,2.692786950860574,0.43020199406290666
2017-02-07,2.730064455104134,0.4361729005812728
2017-02-08,2.7198984815594276,0.43455269457782497
2017-02-09,2.5901403213957366,0.4133232927133333
2017-02-10,2.5635176418665826,0.40883631055696945
2017-02-11,2.5859175846100877,0.412614679430908
2017-02-12,2.556509415463608,0.40764739654480087
2017-02-13,2.539027175348942,0.40466734917656966
2017-02-14,2.5630732333962647,0.408761015238287
2017-02-15,2.582952025780132,0.41211633991994934
2017-02-16,2.590038542513102,0.4133062268906003
2017-02-17,2.612817785238151,0.41710912360986935
2017-02-18,2.64226167492184,0.4219758255219178
2017-02-19,2.611556729697436,0.416899464263367
2017-02-20,2.6110045646296225,0.41680763106910457
2017-02-21,2.622072079752471,0.4186446261063484
2017-02-22,2.6859093997962704,0.42909135910255713
2017-02-23,2.763651038295839,0.441483204508879
2017-02-24,2.7806667742179547,0.4441489475878952
2017-02-25,2.7394724230092544,0.4376669329528095
2017-02-26,2.791037826133965,0.44576572239688345
2017-02-27,2.8055988689755735,0.4480255777958277
2017-02-28,2.781371678235506,0.44425902806624856
2017-03-01,4.843566925026011,0.6851653048922287
2017-03-02,5.055613285728014,0.7037738464654731
2017-03-03,5.185081300226326,0.714755570361098
2017-03-04,5.034278795891587,0.7019372628938237
2017-03-05,5.163304012128531,0.7129276967890067
2017-03-06,5.229514404992942,0.718461363623866
2017-03-07,5.142031002876244,0.7111346908088809
2017-03-08,4.67579070486159,0.6698550632772314
2017-03-09,4.92987474305766,0.6928358849790671
2017-03-10,4.90228006988067,0.6903981191007148
2017-03-11,5.352467830659197,0.7285540657826027
2017-03-12,5.780431726276593,0.7619602760221935
2017-03-13,6.326213711267898,0.801143859103043
2017-03-14,6.368221131504815,0.8040181355281217
2017-03-15,7.0580603799818,0.8486853693230079
2017-03-16,7.919916576536927,0.8987206070263005
2017-03-17,7.808706271508211,0.8925790869264346
2017-03-18,6.620878515620675,0.8209156192240733
2017-03-19,7.78024014961345,0.8909930023935847
2017-03-20,7.744011624896033,0.8889659962404728
2017-03-21,7.83485667351634,0.8940310561370521
2017-03-22,7.714709800054581,0.887319594092575
2017-03-23,7.948519835109636,0.9002862623302064
2017-03-24,8.426313547772283,0.9256376154285889
2017-03-25,8.548851579507687,0.9319077771630857
2017-03-26,8.987192087410817,0.9536240241665546
2017-03-27,8.656693002366607,0.9373520161377992
2017-03-28,9.165076411699031,0.9621360901428513
2017-03-29,9.327569546755978,0.9697684958431003
2017-03-30,9.372227901745319,0.9718428406661764
2017-03-31,9.36593546471567,0.9715511609824231
2017-04-01,13.185539011026943,1.1200978879959644
2017-04-02,13.128349806420294,1.1182101400266105
2017-04-03,12.79337277286618,1.1069850545290671
2017-04-04,12.726185394443421,1.1046982457269596
2017-04-05,12.837562680725773,1.1084825770981772
2017-04-06,12.81925864795685,1.1078629101741315
2017-04-07,12.549098869500561,1.098612540952167
2017-04-08,13.027399535750218,1.1148577326745273
2017-04-09,12.986957556216808,1.1135074211803162
2017-04-10,13.000116463735472,1.1139472430246131
2017-04-11,13.127743343159839,1.1181900773580298
2017-04-12,13.466290580771908,1.1292479816055792
2017-04-13,13.736059160318298,1.1378621526351296
2017-04-14,13.57731026147663,1.1328137423820301
2017-04-15,14.008231238446749,1.1463833021753713
2017-04-16,14.175961140683242,1.1515525140513014
2017-04-17,14.231220260211321,1.1532421403903388
2017-04-18,14.660911769284054,1.166160980131548
2017-04-19,14.550651750619782,1.1628824466111665
2017-04-20,14.725448578841426,1.1680685334997631
2017-04-21,14.63129679371272,1.165282820000544
2017-04-22,14.70817146500887,1.167558684147133
2017-04-23,14.71513503218088,1.1677642517201667
2017-04-24,15.235451751743074,1.1828553361681757
2017-04-25,15.197338058428809,1.1817675242752332
2017-04-26,15.839603433791128,1.199744304231242
2017-04-27,16.89920160630523,1.2278661870890213
2017-04-28,17.963373493151582,1.2543878998079623
2017-04-29,18.201159319905436,1.2600990511830206
2017-04-30,19.708855991965113,1.2946614162228194
2017-05-01,26.382599833988344,1.4213175902217472
2017-05-02,26.573912098026934,1.4244554940986351
2017-05-03,27.72699883655454,1.442902864195231
2017-05-04,31.264227862655265,1.495047707312898
2017-05-05,32.43501324433083,1.5110140796036469
2017-05-06,34.0850505703304,1.532563942676536
2017-05-07,36.77407681548962,1.5655417789122485
2017-05-08,40.906469089042716,1.6117919942545624
2017-05-09,38.144072711369944,1.581427061590017
2017-05-10,40.053040401895466,1.6026354887011098
2017-05-11,40.36555636441976,1.6060109428056175
2017-05-12,40.62381345791143,1.6087806892802938
2017-05-13,42.05300292222719,1.623797013356006
2017-05-14,42.469794014416095,1.6280801545951205
2017-05-15,44.35791332227772,1.6469711079474698
2017-05-16,48.79362766843281,1.6883631078809682
2017-05-17,53.823499379053985,1.7309719303583917
2017-05-18,54.84706495023395,1.739153391983237
2017-05-19,57.774655797540724,1.7617373667747034
2017-05-20,61.96949932443933,1.792177987330708
2017-05-21,68.11347096147587,1.8332330118492988
2017-05-22,68.69099109878965,1.8368997825815603
2017-05-23,74.02060700878934,1.869352642222032
2017-05-24,74.5215440082651,1.8722818444437823
2017-05-25,66.56155860746902,1.8232234828544538
2017-05-26,63.79099899422981,1.804759403440384
2017-05-27,58.26825346206848,1.765432000702921
2017-05-28,62.92061502794474,1.7987929590551461
2017-05-29,67.09786791341018,1.8267087203455616
2017-05-30,68.77747732362681,1.8374462423711264
2017-05-31,72.13810615516334,1.8581647365800926
2017-06-01,102.48523758511152,2.0106613122497787
2017-06-02,109.79922673983259,2.040599281609462
2017-06-03,115.26517849353014,2.061698127137095
2017-06-04,121.65558812514931,2.0851320625983396
2017-06-05,129.0871059865504,2.110882864431001
2017-06-06,136.41698311823555,2.134868440814609
2017-06-07,128.08463269045404,2.1074970271835336
2017-06-08,133.68645220919586,2.126087398070459
2017-06-09,136.28000872890956,2.1344321527129595
2017-06-10,140.01709039281863,2.1461810486089377
2017-06-11,143.19840834986874,2.1559381908160358
2017-06-12,139.52532105551396,2.144653030525574
2017-06-13,146.76112656652023,2.166611036824339
2017-06-14,132.41628869452944,2.121941411501244
2017-06-15,131.33897040339002,2.1183936074298835
2017-06-16,136.63244118820253,2.1355538278688155
2017-06-17,144.52023357986775,2.159928654822124
2017-06-18,141.29539880914007,2.1501280195673376
2017-06-19,145.84753416837435,2.1638990909406375
2017-06-20,144.13819709368377,2.1587790855244404
2017-06-21,139.89752812947293,2.145810040944909
2017-06-22,139.67554398759754,2.145120371461246
2017-06-23,145.1875382219197,2.1619293414762373
2017-06-24,136.72610338327996,2.1358514368288035
2017-06-25,130.92998427733042,2.11703911572562
2017-06-26,121.00235163179474,2.082793810736182
2017-06-27,125.10304060169987,2.097267865252911
2017-06-28,132.33295552730536,2.121668012149442
2017-06-29,126.40435631372628,2.101762041433798
2017-06-30,122.27722261212891,2.0873455656614666
2017-07-01,157.93661421091426,2.19848282352586
2017-07-02,164.1137730630264,2.2151450302564215
2017-07-03,169.62622418263084,2.229492994957214
2017-07-04,174.8543179560363,2.2426763615027125
2017-07-05,172.88232554989617,2.237750595885217
2017-07-06,173.32465355835967,2.238860340803057
2017-07-07,157.71910162357153,2.197884294643661
2017-07-08,165.446494077032,2.2186575685999435
2017-07-09,158.55690015646576,2.200185146613315
2017-07-10,141.93357468788665,2.1520851408903554
2017-07-11,135.6769031968563,2.132505922325186
2017-07-12,149.76660730128106,2.1754149917251464
2017-07-13,141.51301057410348,2.150796370325216
2017-07-14,132.5250510343113,2.1222979801417425
2017-07-15,117.73054266866967,2.0708891458656957
2017-07-16,113.46410346366994,2.0548584859041887
2017-07-17,131.55085998354662,2.1190936915314746
2017-07-18,143.26417215967749,2.156137594592681
2017-07-19,132.03847914417173,2.1207005133627734
2017-07-20,155.31706693577445,2.191219180575814
2017-07-21,151.36266050388906,2.180018752725816
2017-07-22,160.68940315719956,2.2059872376712626
2017-07-23,156.58310015339623,2.194744887312068
2017-07-24,157.28546794039227,2.196688598752695
2017-07-25,144.54021596438662,2.159988699282439
2017-07-26,142.7461169359214,2.154564303143881
2017-07-27,145.9476731255029,2.164197175330817
2017-07-28,144.17015334804776,2.1588753603979787
2017-07-29,146.82428649566276,2.1667978990314296
2017-07-30,144.23418811239304,2.1590682142580926
2017-07-31,149.99354450289664,2.1760725680750133
2017-08-01,180.08480094269015,2.255477060152866
2017-08-02,176.8431350230708,2.247588205346887
2017-08-03,181.75024044428153,2.2594749940760854
2017-08-04,183.37326177432956,2.263336010121169
2017-08-05,204.1025465675512,2.309848423399734
2017-08-06,202.57960676442974,2.3065957237712906
2017-08-07,209.1447770032296,2.3204470233656105
2017-08-08,221.86343282983114,2.346085728419998
2017-08-09,219.66278830534912,2.3417564920482996
2017-08-10,220.59392105102438,2.3435935403327672
2017-08-11,227.16220032992152,2.3563360666785953
2017-08-12,229.0849715444328,2.359996599493174
2017-08-13,227.01967149848116,2.3560634909071787
2017-08-14,228.20216604833126,2.3583197623362415
2017-08-15,222.6805723832605,2.347682328956852
2017-08-16,228.1846348643749,2.358286397232597
2017-08-17,224.99329072967163,2.352169567700139
2017-08-18,224.51714724046323,2.3512495153506094
2017-08-19,223.9757374662875,2.3502009752305417
2017-08-20,226.1788196317064,2.3544519332695613
2017-08-21,231.84708423025603,2.365201638464849
2017-08-22,230.0636965056952,2.3618480934572768
2017-08-23,242.61633530225416,2.384920038462928
2017-08-24,243.82471838644992,2.387077731285114
2017-08-25,247.16729166436733,2.39299099882158
2017-08-26,249.68672639610088,2.3973954554224206
2017-08-27,270.36302117807753,2.431947290832696
2017-08-28,273.1063549082016,2.4363318058499295
2017-08-29,280.71782345638997,2.4482699879212855
2017-08-30,289.0157260811625,2.4609214744674657
2017-08-31,304.7602128456921,2.4839582682139976
2017-09-01,406.565629918033,2.609130661641276
2017-09-02,367.7745084855046,2.5655816237390696
2017-09-03,366.8614815725981,2.5645021156299377
2017-09-04,312.3735407064503,2.4946742402761903
2017-09-05,339.37826814393543,2.5306840291208945
2017-09-06,365.2405338347639,2.562578968872997
2017-09-07,361.39646996872585,2.5579839061646177
2017-09-08,327.28397859248213,2.514924745976562
2017-09-09,321.79809053546,2.50758346278236
2017-09-10,311.95210205786475,2.4940879164259284
2017-09-11,320.2856477743455,2.5055374780579602
2017-09-12,314.1767327606665,2.4971740189986287
2017-09-13,302.3353537590967,2.480488934623216
2017-09-14,221.82707893462606,2.3460145603616334
2017-09-15,260.0281557721323,2.41502037579555
2017-09-16,257.28318656710184,2.4104114060326696
2017-09-17,257.707836540689,2.411127625049283
2017-09-18,290.8215629299939,2.463626604093226
2017-09-19,279.3769680096465,2.4461905997788103
2017-09-20,276.7414844620207,2.4420742661973613
2017-09-21,249.997132914626,2.397935028006049
2017-09-22,255.56984460039988,2.4075096088906993
2017-09-23,268.95835590877994,2.4296850413440314
2017-09-24,263.07603572147974,2.4200812888765224
2017-09-25,278.6411811125655,2.44504530235451
2017-09-26,277.54732601022886,2.4433370475403473
2017-09-27,300.2397793080252,2.4774682321759354
2017-09-28,291.05230343854697,2.463971040716559
2017-09-29,284.2988883797905,2.4537751615846846
2017-09-30,294.36957285705853,2.4688929176790553
2017-10-01,343.28851222258186,2.5356592704755077
2017-10-02,337.39547804811536,2.528139257648746
2017-10-03,332.15293443506414,2.5213380936082963
2017-10-04,326.33203439019945,2.513659708406382
2017-10-05,329.89979040165997,2.518382039621029
2017-10-06,335.2445594141715,2.5253617385427973
2017-10-07,337.92123331541063,2.52881548157067
2017-10-08,333.28092582174816,2.522810459032853
2017-10-09,318.2877190737091,2.5028198819718828
2017-10-10,322.1682401159056,2.5080827247167767
2017-10-11,325.1034136062865,2.5120215296394375
2017-10-12,341.83133421041117,2.533811870119508
2017-10-13,359.23565741194204,2.5553794378189463
2017-10-14,372.7490236387165,2.571416514555956
2017-10-15,370.4791968569168,2.5687638265018506
2017-10-16,368.974283119112,2.5669960976260735
2017-10-17,349.0354685597681,2.5428695616786756
2017-10-18,348.22735219131283,2.5418628806216828
2017-10-19,342.7008299144399,2.5349151561568153
2017-10-20,342.79564352910404,2.5350352939883454
2017-10-21,335.137391421186,2.525222884958423
2017-10-22,329.7466908133049,2.5181804458598505
2017-10-23,320.6614651510928,2.5060467725951785
2017-10-24,333.60968272466243,2.5232386471601393
2017-10-25,334.12971751027067,2.523915103524311
